,FullAddress,long,lat
825,Behaimstr. 039 13086 Berlin,13.447492,52.5509588
826,Max-Steinke-Str. 022 13086 Berlin,13.4492779,52.5522857
827,Romain-Rolland-Str. 052 13089 Berlin,13.4413243,52.56682850000001
828,Amalienstr. 001-3 13086 Berlin,13.4601827,52.5539877
829,Röländer Str. 046 13125 Berlin,13.4842804,52.623757
830,Albertinenstr. 020-23 13086 Berlin,13.4596319,52.5522415
831,Pfannschmidtstr. 002 13125 Berlin,13.4814857,52.624195
832,Busonistr. 145 13125 Berlin,13.4869452,52.6229312
833,Straße 43 013A 13125 Berlin,13.4784856,52.6044113
834,Hofzeichendamm 001 13125 Berlin,13.486162,52.615838
835,Münchehagenstr. 043 13125 Berlin,13.4934976,52.6144719
836,Sägebockweg 107 13125 Berlin,13.4899408,52.6138251
837,Hedwigstr. 006 13086 Berlin,13.4492041,52.5543749
838,Berliner Allee 110 13088 Berlin,13.4597028,52.55010739999999
839,Heinersdorfer Str. 200 13129 Berlin,13.4555055,52.5899369
840,Rennbahnstr. 086 13086 Berlin,13.4531706,52.5626753
841,Wigandstaler Str. 015 13086 Berlin,13.4432602,52.55844219999999
842,Meyerbeerstr. 096 13088 Berlin,13.4624623,52.5484432
843,Borodinstr. 011 13088 Berlin,13.4527466,52.546463
844,Charlottenburger Str. 007 13086 Berlin,13.4514839,52.55056200000001
845,Herbert-Baum-Str. 034 13088 Berlin,13.4571017,52.5463725
846,Charlottenburger Str. 141 13086 Berlin,13.4533227,52.54993169999999
847,Smetanastr. 032 13088 Berlin,13.4596469,52.5472737
848,Achillesstr. 068 13125 Berlin,13.4897203,52.6167811
849,Alt-Karow 008 13125 Berlin,13.482271,52.6106748
850,Streustr. 121 13086 Berlin,13.4476671,52.5483775
851,Charlottenburger Str. 001 13086 Berlin,13.4535926,52.5499433
852,Pistoriusplatz 022 13086 Berlin,13.4516216,52.55216300000001
853,Lehderstr. 062 13086 Berlin,13.4322113,52.5519841
854,Streustr. 005 13086 Berlin,13.448579,52.5482033
855,Roelckestr. 024 13086 Berlin,13.4449795,52.553558
856,Gäblerstr. 018 13086 Berlin,13.4484096,52.5546337
857,Roelckestr. 030/31 13086 Berlin,13.4475629,52.5551814
858,Bizetstr. 051- 55 13088 Berlin,13.4541924,52.548189
859,Große Seestr. 008 13086 Berlin,13.4639164,52.5570384
860,Langhansstr. 142 13086 Berlin,13.4473715,52.5493558
861,Goethestr. 050- 54 13086 Berlin,13.4384988,52.55376580000001
862,Schönstr. 005-7 13086 Berlin,13.4602988,52.5593031
863,Naugarder Str. 015 10409 Berlin,13.4375646,52.5448362
864,Charlottenburger Str. 003 13086 Berlin,13.4525489,52.5502532
865,Wittlicher Str. 024 13088 Berlin,13.4763672,52.5585663
866,Blankenburger Chaussee 088- 89 13125 Berlin,13.4801824,52.60814389999999
867,Goethestr. 033 13086 Berlin,13.4374005,52.5526348
868,Achillesstr. 059 13125 Berlin,13.4886381,52.6177407
869,Pistoriusstr. 006 13086 Berlin,13.4569935,52.55071270000001
870,Gatterweg 017 13125 Berlin,13.4952575,52.6112581
871,Bahnhofstr. 033A 13125 Berlin,13.4802809,52.6098893
872,Triftstr. 012b 13127 Berlin,13.4306322,52.6098198
873,Am Steinberg 014 13086 Berlin,13.4310779,52.55691419999999
874,Berliner Allee 059/61 13088 Berlin,13.4539011,52.54912900000001
875,Lehderstr. 093 13086 Berlin,13.4399552,52.5498679
876,Falkenberger Str. 138 13088 Berlin,13.4855985,52.55678899999999
877,Prenzlauer Promenade 047 13089 Berlin,13.4277613,52.5620973
878,Wittlicher Str. 024 13088 Berlin,13.4763672,52.5585663
879,Gatterweg 017 13125 Berlin,13.4952575,52.6112581
880,Wigandstaler Str. 007 13086 Berlin,13.4432457,52.5581159
881,Rennbahnstr. 087-88 13086 Berlin,13.4535988,52.56249
882,Petitweg 020 13127 Berlin,13.4160799,52.60731
883,Wiesenwinkel 017 13158 Berlin,13.3798869,52.59250249999999
884,Nantesstr. 069 13127 Berlin,13.4185227,52.6045734
885,Eddastr. 046 13127 Berlin,13.4379547,52.6043454
886,Fontanestr. 083 13158 Berlin,13.3607643,52.5896409
887,Friedrich-Engels-Str. 045 13156 Berlin,13.3909047,52.58389750000001
888,Nesselweg 011A 13158 Berlin,13.3821455,52.59818989999999
889,Friedrich-Richter-Str. 036 13125 Berlin,13.4934611,52.6264244
890,Görschstr. 015 13187 Berlin,13.4003005,52.56446649999999
891,Kreuzstr. 005 13187 Berlin,13.3982159,52.5686747
892,Heinrich-Böll-Str. 001 13156 Berlin,13.4022747,52.5876923
893,Klothildestr. 021 13156 Berlin,13.4161205,52.5810507
894,Lindenberger Weg 026 13125 Berlin,13.5034817,52.63051429999999
895,Mendelstr. 049-51 13187 Berlin,13.4171948,52.57790929999999
896,Neumannstr. 007 13189 Berlin,13.4233243,52.5567042
897,Schönholzer Str. 004D 13187 Berlin,13.4006217,52.5700367
898,Pestalozzistr. 009-11 13187 Berlin,13.4048771,52.57234
899,Robert-Rössle-Str. 001A 13125 Berlin,13.4987587,52.62836309999999
900,Cunistr. 034 13127 Berlin,13.4223224,52.60982
901,Zillertalstr. 038 13187 Berlin,13.4065536,52.5601215
902,Matthieustr. 012 13127 Berlin,13.419019,52.6080741
903,Schweizer Tal 018 13127 Berlin,13.4255926,52.6051432
904,Vesaliusstr. 068 13187 Berlin,13.4269754,52.5802391
905,Elsa-Brändström-Str. 036 13189 Berlin,13.4194923,52.5595197
906,Goethestr. 003 13158 Berlin,13.3676952,52.5879009
907,Treskowstr. 005 13156 Berlin,13.3979078,52.5815065
908,Breite Str. 038 13187 Berlin,13.4087087,52.5704344
909,Gartenstr. 016 13127 Berlin,13.430759,52.60655209999999
910,Pradelstr. 011 13187 Berlin,13.3962891,52.5645758
911,Majakowskiring 013- 15 13156 Berlin,13.4046123,52.5745569
912,Eschengraben 049 13189 Berlin,13.4253098,52.5562127
913,Schützenstr. 133 13127 Berlin,13.4254824,52.6123471
914,Pankower Str. 013 13156 Berlin,13.4259569,52.5847189
915,Walter-Friedrich-Str. 020-22 13125 Berlin,13.4921569,52.63179520000001
916,Uhlandstr. 033 13158 Berlin,13.3870021,52.58602089999999
917,Blumenthalstr. 018 13156 Berlin,13.3887682,52.5821689
918,Eschengraben 037 13189 Berlin,13.420842,52.5565141
919,Neumannstr. 073 13189 Berlin,13.4211541,52.56388099999999
920,Schildower Str. 020 13159 Berlin,13.3875723,52.6284967
921,Spiekermannstr. 030 13189 Berlin,13.4281425,52.5540185
922,Breite Str. 007 13187 Berlin,13.4102536,52.57116079999999
923,Triftstr. 027B 13127 Berlin,13.4306224,52.6120345
924,Benjamin-Vogelsdorff-Str. 003 13187 Berlin,13.405878,52.5676674
925,Neue Schönholzer Str. 025 13187 Berlin,13.402193,52.5673494
926,Dietzgenstr. 025 13156 Berlin,13.4038258,52.5822887
927,Hermann-Hesse-Str. 055 13156 Berlin,13.3950492,52.5772323
928,Schönholzer Weg 017 13158 Berlin,13.3746028,52.5853031
929,Florapromenade 001 13187 Berlin,13.4043013,52.5651938
930,Rosenthaler Weg 041- 45 13127 Berlin,13.4218238,52.6070238
931,Toblacher Str. 042 13187 Berlin,13.4095956,52.5591304
932,Achillesstr. 075 13125 Berlin,13.4914372,52.616849
933,Wolfshagener Str. 068 13187 Berlin,13.4095711,52.5722982
934,Florastr. 068 13187 Berlin,13.4057104,52.5654154
935,Schönhauser Str. 113 13127 Berlin,13.4296715,52.6011357
936,Pichelswerderstr. 003 13187 Berlin,13.395985,52.5668343
937,Brehmestr. 060 13187 Berlin,13.395665,52.5637346
938,Asta-Nielsen-Str. 011 13189 Berlin,13.4232324,52.5623313
939,"Neumannstr. 098B,C 13189 Berlin",13.4216902,52.5602713
940,Dietzgenstr. 066 13156 Berlin,13.4022449,52.58682289999999
941,Dietzgenstr. 033 13156 Berlin,13.4029588,52.5831072
942,Lindenberger Str. 024 13156 Berlin,13.4191305,52.5816046
943,Dietzgenstr. 104 13158 Berlin,13.40448,52.59205
944,Elsa-Brändström-Str. 015 13189 Berlin,13.4158436,52.56011290000001
945,Waldemarstr. 036 13156 Berlin,13.4078101,52.5892728
946,Robert-Rössle-Str. 010Haus 61 13125 Berlin,13.5017691,52.626795
947,Gaillardstr. 001 13187 Berlin,13.3975091,52.56563860000001
948,Hauptstr. 016 13159 Berlin,13.3883244,52.6178312
949,Ötztaler Str. 006 13187 Berlin,13.4095949,52.5623815
950,Dusekestr. 014 13187 Berlin,13.4079372,52.56700619999999
951,Hauptstr. 062 13159 Berlin,13.3988514,52.6205635
952,Kreuzgraben 013 13156 Berlin,13.4044082,52.5871113
953,Tschaikowskistr. 012 13156 Berlin,13.4008748,52.5778961
954,Breite Str. 044 13187 Berlin,13.4119177,52.5714739
955,Boris-Pasternak-Weg 016- 20 13156 Berlin,13.4002603,52.5772005
956,Wilhelm-Kuhr-Str. 083 13187 Berlin,13.3972945,52.5688784
957,Wolfshagener Str. 081 13187 Berlin,13.4111703,52.57306630000001
958,Hielscherstr. 002 13158 Berlin,13.363882,52.5846179
959,Dettelbacher Weg 028 13189 Berlin,13.4261841,52.5697725
960,Schulstr. 030 13187 Berlin,13.4100804,52.5692909
961,Rettigweg 004 13187 Berlin,13.3962285,52.5639741
962,Selma-Lagerlöf-Str. 004 13189 Berlin,13.4263364,52.5608277
963,Waldstr. 034 13156 Berlin,13.3967397,52.5878416
964,Thulestr. 042 13189 Berlin,13.4223545,52.5549225
965,Dietzgenstr. 071 13156 Berlin,13.4017555,52.5874791
966,Tschaikowskistr. 013 13156 Berlin,13.4010052,52.5769933
967,Blankenburger Str. 009 13156 Berlin,13.4059335,52.5818612
968,Hobrechtsfelder Chaussee 162u. 164 13125 Berlin,13.4893885,52.6517545
969,Damerowstr. 064 13187 Berlin,13.4164409,52.5723196
970,Berliner Str. 128 13187 Berlin,13.4116882,52.5700109
971,Wollankstr. 119 13187 Berlin,13.3979249,52.5671658
972,Hermann-Hesse-Str. 045- 47 13156 Berlin,13.3959061,52.5777551
973,Grabbeallee 044 13156 Berlin,13.3991271,52.5758069
974,Mendelstr. 042 13187 Berlin,13.4183814,52.5766766
975,Wilhelm-Wolff-Str. 015 13156 Berlin,13.3953941,52.5803922
976,Berliner Str. 007 13127 Berlin,13.4333118,52.5978468
977,Brehmestr. 025 13187 Berlin,13.3984348,52.5618711
978,Maximilianstr. 006 13187 Berlin,13.4112024,52.5611679
979,Schillerstr. 021- 22 13156 Berlin,13.4076584,52.5910932
980,Wiltbergstr. 029AAm Sportplatz 13125 Berlin,13.4884045,52.6397082
981,Siegfriedstr. 011C 13156 Berlin,13.4113086,52.5821067
982,Wiltbergstr. 050/Haus 23 13125 Berlin,13.4902079,52.638434
983,Trelleborger Str. 005 13189 Berlin,13.4181831,52.5543822
984,Wisbyer Str. 036- 37 13189 Berlin,13.4285699,52.55196189999999
985,Ossietzkystr. 009 13187 Berlin,13.408164,52.57187680000001
986,Kissingenstr. 048A 13189 Berlin,13.4143108,52.566546
987,Schillerstr. 009- 10 13156 Berlin,13.4073659,52.5910416
988,Herthastr. 006 13189 Berlin,13.4281414,52.5530566
989,Wiltbergstr. 030 13125 Berlin,13.4924357,52.63690399999999
990,Dietzgenstr. 055 13156 Berlin,13.4021947,52.5857105
991,Wolfshagener Str. 068Ecke Eintrachtstraße 13187 Berlin,13.412914,52.5733717
992,Dietzgenstr. 066 13156 Berlin,13.4022449,52.58682289999999
993,Pichelswerderstr. 004 13187 Berlin,13.3966085,52.5669688
994,Schönholzer Str. 002 13187 Berlin,13.4009583,52.5695212
995,Parkstr. 001 13187 Berlin,13.3990435,52.570711
996,Benjamin-Vogelsdorff-Str. 001 13187 Berlin,13.4054281,52.5675721
997,Ossietzkystr. 006-8 13187 Berlin,13.4089124,52.5717678
998,Hauptstr. 013 13127 Berlin,13.4325524,52.6051176
999,Körnerstr. 040 13156 Berlin,13.4095832,52.589035
1000,Dietzgenstr. 079tatsächlich 81 13156 Berlin,13.4019743,52.5867279
1001,Goethestr. 061 13158 Berlin,13.3584377,52.5879726
1002,Dietzgenstr. 043 13156 Berlin,13.402904,52.584262
1003,Eintrachtstr. 001 13187 Berlin,13.4104151,52.5714218
1004,Grabbeallee 045 13156 Berlin,13.398171,52.5756461
1005,Brehmestr. 035 13187 Berlin,13.4023987,52.5621976
1006,Neue Schönholzer Str. 012 13187 Berlin,13.4022538,52.5670837
1007,Hertzstr. 015 13158 Berlin,13.3658412,52.5847525
1008,Karower Chaussee 169B 13125 Berlin,13.4964578,52.6245293
1009,Bahnhofstr. 001 13127 Berlin,13.4331328,52.5958973
1010,Schulstr. 002 13187 Berlin,13.410479,52.5694129
1011,Pankower Str. 001 13127 Berlin,13.4283977,52.5851286
1012,Buchholzer Str. 087 13156 Berlin,13.4073176,52.5830211
1013,Herthastr. 005- 6 13189 Berlin,13.4284103,52.5530299
1014,Eichenstr. 010 13156 Berlin,13.4018882,52.58645610000001
1015,Wiltbergstr. 050- Haus 25 13125 Berlin,13.4902079,52.638434
1016,Pankgrafenstr. 012d 13125 Berlin,13.4550612,52.6165323
1017,Marthastr. 012 13156 Berlin,13.4069225,52.584989
1018,Goethestr. 041 13158 Berlin,13.3613126,52.5878528
1019,Lindenberger Weg 057 13125 Berlin,13.5065351,52.6291322
1020,Kurze Str. 005- 7 13158 Berlin,13.3583828,52.5865963
1021,Güllweg 003 13156 Berlin,13.4016815,52.5779038
1022,Niederstr. 001C-K 13158 Berlin,13.3660613,52.5839813
1023,Wiltbergstr. 090 13125 Berlin,13.4867455,52.6408782
1024,Edelweißstr. 027 13158 Berlin,13.3720186,52.5854909
1025,Hauptstr. 027 13158 Berlin,13.3681473,52.5866383
1026,Hauptstr. 026 13158 Berlin,13.3672669,52.5866407
1027,Kurze Str. 005-7 13158 Berlin,13.3583828,52.5865963
1028,Blankenburger Str. 076 13156 Berlin,13.4162397,52.5834525
1029,Friesenstr. 086 13156 Berlin,13.377756,52.5810527
1030,Binzstr. 035 13189 Berlin,13.4264518,52.56427290000001
1031,Selma-Lagerlöf-Str. 006 13189 Berlin,13.4260979,52.5614749
1032,Dietzgenstr. 051-53 13156 Berlin,13.4023377,52.5851321
1033,Florastr. 034 13187 Berlin,13.4055224,52.5654246
1034,Beuthstr. 042 13156 Berlin,13.4062922,52.5861976
1035,Eschengraben 049A 13189 Berlin,13.4255498,52.5571023
1036,Wilhelm-Kuhr-Str. 088 13187 Berlin,13.3995877,52.5692548
1037,Rudolf-Ditzen-Weg 024 13156 Berlin,13.40238,52.573286
1038,Pestalozzistr. 006A 13187 Berlin,13.4040265,52.5719816
1039,Triftstr. 027 13127 Berlin,13.4305549,52.6117467
1040,Rominter Allee 002 14053 Berlin,13.2490842,52.5177961
1041,Nordhauser Str. 022 10589 Berlin,13.3046179,52.524674
1042,Halemweg 022 13627 Berlin,13.2869879,52.5378519
1043,Länderallee 007-5 14052 Berlin,13.2606928,52.5100031
1044,Württembergallee 017 14052 Berlin,13.2609281,52.5123514
1045,Kuno-Fischer-Str. 004-5 14057 Berlin,13.289657,52.5060592
1046,Walter-Benjamin-Platz 007 10629 Berlin,13.3141179,52.5018542
1047,Goethestr. 012 10623 Berlin,13.3190176,52.5096842
1048,Richard-Wagner-Str. 020 10585 Berlin,13.3074619,52.5140696
1049,Schloßstr. 04547 14059 Berlin,13.2964038,52.5151356
1050,Haubachstr. 045 10585 Berlin,13.2995506,52.5151832
1051,Kastanienallee 004 14050 Berlin,13.2713288,52.5178356
1052,Olbersstr. 040 10589 Berlin,13.3027827,52.5287928
1053,Pestalozzistr. 040 10627 Berlin,13.3034287,52.5081326
1054,Schillerstr. 061 10627 Berlin,13.2992999,52.5097386
1055,Eichenallee 047 14050 Berlin,13.263701,52.5177768
1056,Gierkeplatz 002 10585 Berlin,13.3027261,52.51688919999999
1057,Heckerdamm 226 13627 Berlin,13.2998154,52.5396029
1058,Herbartstr. 004- 6 14057 Berlin,13.2872683,52.5042949
1059,Knobelsdorffstr. 074 14059 Berlin,13.2843562,52.5130742
1060,Leibnizstr. 079 10625 Berlin,13.314213,52.50830389999999
1061,Maikäferpfad 028 14055 Berlin,13.2639151,52.4963218
1062,Olbersstr. 015 10589 Berlin,13.2996325,52.52982129999999
1063,Toeplerstr. 005 13627 Berlin,13.284914,52.53801670000001
1064,Alt-Lietzow 031 10587 Berlin,13.3111556,52.518341
1065,Klausenerplatz 012 14059 Berlin,13.2911917,52.51781
1066,Preußenallee 025 14052 Berlin,13.2589447,52.5134159
1067,Witzlebenstr. 027 14057 Berlin,13.2929808,52.50784580000001
1068,Alt-Lietzow 007 10587 Berlin,13.3066789,52.518282
1069,Brauhofstr. 002A 10587 Berlin,13.3056729,52.5193716
1070,Roscherstr. 014 10629 Berlin,13.302069,52.50117280000001
1071,Eichkatzweg 011 14055 Berlin,13.2661347,52.49583819999999
1072,Fredericiastr. 030 14059 Berlin,13.2834458,52.5111188
1073,Friedbergstr. 005 14057 Berlin,13.2975941,52.5045271
1074,Fritschestr. 058 10627 Berlin,13.3000821,52.5094424
1075,Sophie-Charlotten-Str. 084 14059 Berlin,13.2880923,52.5141231
1076,Galvanistr. 014 10587 Berlin,13.3162778,52.51888229999999
1077,Galvanistr. 015 10587 Berlin,13.3160509,52.5186564
1078,Spandauer Damm 065 14059 Berlin,13.2879467,52.5185292
1079,Goethestr. 013 10623 Berlin,13.3186672,52.508957
1080,Haeselerstr. 007A 14050 Berlin,13.2804298,52.5135577
1081,Harbigstr. 014 14055 Berlin,13.2633229,52.5018117
1082,Holtzendorffstr. 014 14057 Berlin,13.294729,52.5050417
1083,Nehringstr. 019 14059 Berlin,13.2942945,52.5142529
1084,Goethestr. 014 10625 Berlin,13.3177269,52.5089427
1085,Sophie-Charlotten-Str. 083B 14059 Berlin,13.2884801,52.5140642
1086,Knobelsdorffstr. 024 14059 Berlin,13.2929866,52.5135303
1087,Nehringstr. 016A 14059 Berlin,13.2947547,52.51361439999999
1088,Suarezstr. 054 14057 Berlin,13.295921,52.5082754
1089,Neufertstr. 012 14059 Berlin,13.2943514,52.5178029
1090,Rönnestr. 018 14057 Berlin,13.2936332,52.50318430000001
1091,Schillerstr. 021 10625 Berlin,13.3136005,52.5106117
1092,Schillerstr. 084 10627 Berlin,13.3071918,52.5100846
1093,Sophie-Charlotten-Str. 084A 14059 Berlin,13.2888708,52.51422059999999
1094,Stuttgarter Platz 020 10627 Berlin,13.2994084,52.5047119
1095,Waldschulallee 075 14055 Berlin,13.2590685,52.5021525
1096,Angerburger Allee 056 14055 Berlin,13.2223394,52.51103699999999
1097,Bernhard-Lichtenberg-Str. 020 13627 Berlin,13.2976229,52.5393456
1098,Eichenallee 053 14050 Berlin,13.2622634,52.5177304
1099,Rominter Allee 002 14053 Berlin,13.2490842,52.5177961
1100,Gierkezeile 042 10585 Berlin,13.3025793,52.5178588
1101,Holtzendorffstr. 003 14057 Berlin,13.294833,52.504592
1102,Mierendorffstr. 021 10589 Berlin,13.3028624,52.52455759999999
1103,Schlüterstr. 025 10629 Berlin,13.3174365,52.5054591
1104,Eosanderstr. 013 10587 Berlin,13.3017182,52.52050699999999
1105,Witzlebenstr. 037EG rechts 14057 Berlin,13.2935561,52.5084386
1106,Marchstr. 008 10587 Berlin,13.3249726,52.5156553
1107,Lohmeyerstr. 021 10587 Berlin,13.3018907,52.5199827
1108,Warburgzeile 008 10587 Berlin,13.3111752,52.5172239
1109,Knobelsdorffstr. 020 14059 Berlin,13.293576,52.5135646
1110,Lohmeyerstr. 012 10587 Berlin,13.3019596,52.5200955
1111,Gierkezeile 042 10585 Berlin,13.3025793,52.5178588
1112,Schloßstr. 016C 14059 Berlin,13.29597,52.51511
1113,Dernburgstr. 057 14057 Berlin,13.2834941,52.5058359
1114,Kaiserin-Augusta-Allee 041 10589 Berlin,13.3102508,52.5257528
1115,Schillerstr. 064 10627 Berlin,13.3010695,52.50980089999999
1116,Saatwinkler Damm 042 13627 Berlin,13.3182185,52.54663799999999
1117,Wielandstr. 040 10629 Berlin,13.3156307,52.5047936
1118,Oldenburgallee 044 14052 Berlin,13.2575202,52.5116463
1119,Sophie-Charlotten-Str. 113 14059 Berlin,13.2863326,52.52122920000001
1120,Fritschestr. 058 10627 Berlin,13.3000821,52.5094424
1121,Friedbergstr. 047 14057 Berlin,13.2915479,52.5034415
1122,Lyckallee 030 14055 Berlin,13.2482357,52.5061387
1123,Spandauer Damm 220 14052 Berlin,13.2578786,52.5246284
1124,Danckelmannstr. 038 14059 Berlin,13.2913599,52.5122226
1125,Goethestr. 013 10623 Berlin,13.3186672,52.508957
1126,Nußbaumallee 003 14050 Berlin,13.2760084,52.51748019999999
1127,Flatowallee 016-24 14055 Berlin,13.2414696,52.5095503
1128,Olympischer Platz 005 14053 Berlin,13.2429549,52.5154857
1129,Brahestr. 013 10589 Berlin,13.2993789,52.5279736
1130,Kaiser-Friedrich-Str. 100 10585 Berlin,13.3009072,52.5169986
1131,Kaiser-Friedrich-Str. 013 10585 Berlin,13.3008247,52.5152417
1132,Kuno-Fischer-Str. 015 14057 Berlin,13.2913026,52.5039076
1133,Gierkezeile 030 10585 Berlin,13.3031075,52.5156964
1134,Gervinusstr. 017 10629 Berlin,13.2997977,52.5029937
1135,Wielandstr. 013 10629 Berlin,13.3154632,52.5036926
1136,Danckelmannstr. 038 14059 Berlin,13.2913599,52.5122226
1137,Mierendorffplatz 014 10589 Berlin,13.3051869,52.5257097
1138,Witzlebenstr. 017 14057 Berlin,13.2929942,52.5061864
1139,Mindener Str. 011 10589 Berlin,13.2988079,52.525242
1140,Sophie-Charlotten-Str. 085 14059 Berlin,13.2879748,52.5145017
1141,Dahlmannstr. 009 10629 Berlin,13.3038914,52.5015437
1142,Pestalozzistr. 006 10625 Berlin,13.3189391,52.5075414
1143,Friedbergstr. 041 14057 Berlin,13.2923347,52.5035344
1144,Wundtstr. 040-044 14057 Berlin,13.2886271,52.5093609
1145,Akazienallee 034 14050 Berlin,13.2688316,52.5191095
1146,Kaiser-Friedrich-Str. 018 10585 Berlin,13.3010106,52.5141285
1147,Wegelystr. 010- 12 10623 Berlin,13.334548,52.51525969999999
1148,Goslarer Platz 006 10589 Berlin,13.3136594,52.5243374
1149,Bismarckstr. 025 10625 Berlin,13.3118932,52.5120368
1150,Laubacher Str. 035 14197 Berlin,13.3202389,52.4753598
1151,Nordhauser Str. 030 10589 Berlin,13.3089948,52.5246132
1152,Eosanderstr. 024 10587 Berlin,13.3016779,52.52018649999999
1153,Reichsstr. 015 14052 Berlin,13.2652424,52.5137521
1154,Spandauer Damm 046 14059 Berlin,13.2902072,52.5191698
1155,Haubachstr. 024 10585 Berlin,13.3031782,52.5157445
1156,Kastanienallee 011 14050 Berlin,13.269824,52.5134546
1157,Havelchaussee 104 14055 Berlin,13.2107107,52.4978296
1158,Akazienallee 014 14050 Berlin,13.273925,52.518206
1159,Sophie-Charlotten-Str. 088 14059 Berlin,13.2878072,52.5150527
1160,Waldschulallee 031 14055 Berlin,13.2655483,52.49956049999999
1161,Popitzweg 001- 3 13627 Berlin,13.2789636,52.5363041
1162,Pestalozzistr. 088 10625 Berlin,13.3135771,52.5078277
1163,Kamminer Str. 009 10589 Berlin,13.3001294,52.5258318
1164,Waldschulallee 073/75 14055 Berlin,13.259175,52.5014516
1165,Spandauer Damm 130 14050 Berlin,13.2765863,52.5192742
1166,Mierendorffstr. 007 10589 Berlin,13.3010398,52.52306309999999
1167,Dickensweg 017-19 14055 Berlin,13.2370199,52.50843039999999
1168,Helmholtzstr. 034- 36 10587 Berlin,13.3235248,52.521339
1169,Nehringstr. 032 14059 Berlin,13.293796,52.5169082
1170,Königin-Elisabeth-Str. 057 14059 Berlin,13.2798745,52.5176441
1171,Marie-Elisabeth-Lüders-Str. 008 10625 Berlin,13.3170893,52.5135359
1172,Nordhauser Str. 026 10589 Berlin,13.3071753,52.52464
1173,Akazienallee 036 14050 Berlin,13.2682427,52.51921530000001
1174,Uhlandstr. 019 10623 Berlin,13.3251868,52.5045627
1175,Zauritzweg 009 10585 Berlin,13.3125428,52.5121592
1176,Herbartstr. 024 14057 Berlin,13.2860263,52.5039472
1177,Weimarer Str. 029 10625 Berlin,13.3111945,52.5077067
1178,Kaiserin-Augusta-Allee 088a 10589 Berlin,13.3087818,52.5255266
1179,Dovestr. 001-5 10587 Berlin,13.3198171,52.5197678
1180,Richard-Wagner-Str. 037 10585 Berlin,13.3063627,52.5153697
1181,Heubnerweg 005 14059 Berlin,13.2886369,52.523323
1182,Ilsenburger Str. 037 10589 Berlin,13.3098475,52.52434419999999
1183,Tegeler Weg 102 10589 Berlin,13.2989623,52.5233453
1184,Schillerstr. 086 10627 Berlin,13.3080768,52.5101368
1185,Heckerdamm 274 13627 Berlin,13.2863839,52.5431894
1186,Sophie-Charlotten-Str. 034 14059 Berlin,13.2877723,52.515171
1187,Kaiserdamm 008 14057 Berlin,13.2894639,52.51057220000001
1188,Uhlandstr. 019 10623 Berlin,13.3251868,52.5045627
1189,Zillestr. 016 10585 Berlin,13.3119769,52.5140661
1190,Suarezstr. 011 14057 Berlin,13.2961157,52.508622
1191,Tegeler Weg 024 10589 Berlin,13.2967323,52.5287015
1192,Arcostr. 009 10587 Berlin,13.307907,52.519371
1193,Heydenstr. 009 14199 Berlin,13.2852092,52.4745948
1194,Prager Str. 00610 10779 Berlin,13.3340295,52.4943867
1195,Wilhelmsaue 122123 10715 Berlin,13.3250564,52.4852772
1196,Siegburger Str. 001 14197 Berlin,13.3140673,52.4764167
1197,Livländische Str. 021 10715 Berlin,13.3263881,52.4806745
1198,Binger Str. 073 14197 Berlin,13.3095849,52.4747897
1199,Elgersburger Str. 002 14193 Berlin,13.288092,52.4827515
1200,Kirchstr. 01516 14199 Berlin,13.2938631,52.4730956
1201,Koenigsallee 010A 14193 Berlin,13.2834739,52.4936965
1202,Lietzenburger Str. 039 10789 Berlin,13.3333147,52.4997123
1203,Münstersche Str. 008 10709 Berlin,13.3082656,52.4943852
1204,Paulsborner Str. 086 10709 Berlin,13.3034284,52.496022
1205,Spessartstr. 003 14197 Berlin,13.3189009,52.4766117
1206,Wilhelmsaue 118 10715 Berlin,13.3238152,52.4851531
1207,Delbrückstr. 033 14193 Berlin,13.2811315,52.4840174
1208,Am Volkspark 041 10715 Berlin,13.3281257,52.482691
1209,Johann-Georg-Str. 008 10709 Berlin,13.2979638,52.49660739999999
1210,Ludwigkirchplatz 010 10719 Berlin,13.3217524,52.4979387
1211,Delbrückstr. 008 14193 Berlin,13.2783459,52.4860869
1212,Aachener Str. 042 10713 Berlin,13.3186693,52.4819968
1213,Am Volkspark 083 10715 Berlin,13.32128,52.483085
1214,Zähringerstr. 014 10707 Berlin,13.3119772,52.4959921
1215,Binger Str. 065 14197 Berlin,13.309457,52.4702282
1216,Fechnerstr. 013 10717 Berlin,13.3215316,52.4880748
1217,Gasteiner Str. 014 10717 Berlin,13.3205,52.4876197
1218,Sigmaringer Str. 016EG rechts 10713 Berlin,13.3193838,52.4894386
1219,Gieselerstr. 025 10713 Berlin,13.3180585,52.4897933
1220,Hildegardstr. 013 10715 Berlin,13.3240048,52.4820244
1221,Schlangenbader Str. 099 14197 Berlin,13.3083002,52.4773983
1222,Pariser Str. 003 10719 Berlin,13.3289948,52.4961168
1223,Weimarische Str. 020 10715 Berlin,13.324238,52.4795863
1224,Furtwänglerstr. 005 14193 Berlin,13.27527,52.4838452
1225,Mainzer Str. 025 10715 Berlin,13.3228854,52.4799312
1226,Mehlitzstr. 008 10715 Berlin,13.3262008,52.48604419999999
1227,Nassauische Str. 020 10717 Berlin,13.3264853,52.49107660000001
1228,Straße am Schoelerpark 032 10715 Berlin,13.325911,52.48445479999999
